Cinnarizine,Perphenazine,0.21821789
Cinnarizine,Thiethylperazine,0.21821789
Cinnarizine,Thiothixene,0.21821789
Clomipramine,Promazine,0.21821789
Clomipramine,Risperidone,0.21821789
Cocaine,Flecainide,0.21821789
Cocaine,Fluoxetine,0.21821789
Cocaine,GallamineTriethiodide,0.21821789
Cocaine,Phendimetrazine,0.21821789
Cocaine,Propafenone,0.21821789
Cocaine,Rocuronium,0.21821789
Cocaine,Tapentadol,0.21821789
Cyclobenzaprine,Imipramine,0.21821789
Cycrimine,Imipramine,0.21821789
Cyproheptadine,Ergotamine,0.21821789
Cyproheptadine,Pramipexole,0.21821789
Cyproheptadine,Ropinirole,0.21821789
Debrisoquin,Imipramine,0.21821789
Dexpanthenol,Imipramine,0.21821789
Dicyclomine,Imipramine,0.21821789
Dimenhydrinate,Imipramine,0.21821789
Disopyramide,Dofetilide,0.21821789
Disopyramide,Fluoxetine,0.21821789
Disopyramide,GallamineTriethiodide,0.21821789
Disopyramide,Rocuronium,0.21821789
Disopyramide,Sotalol,0.21821789
Dofetilide,Quinidine,0.21821789
Dofetilide,Terfenadine,0.21821789
Dosulepin,Orphenadrine,0.21821789
Dosulepin,Zuclopenthixol,0.21821789
Doxazosin,Risperidone,0.21821789
Duloxetine,Orphenadrine,0.21821789
Eletriptan,Flibanserin,0.21821789
Emedastine,Imipramine,0.21821789
Ergotamine,Escitalopram,0.21821789
Escitalopram,Risperidone,0.21821789
Esmirtazapine,Orphenadrine,0.21821789
Esmirtazapine,Terfenadine,0.21821789
Esmirtazapine,Zuclopenthixol,0.21821789
Etodolac,Ibuprofen,0.21821789
Fencamfamine,Imipramine,0.21821789
Fexofenadine,Imipramine,0.21821789
Flecainide,Terfenadine,0.21821789
Flibanserin,Zuclopenthixol,0.21821789
Fluoxetine,Quinidine,0.21821789
Fluoxetine,Terfenadine,0.21821789
Fluspirilene,Rotigotine,0.21821789
Fluvoxamine,Imipramine,0.21821789
GallamineTriethiodide,Terfenadine,0.21821789
Ibuprofen,Omega-3fattyacids,0.21821789
Ibuprofen,Phenylbutazone,0.21821789
Ibuprofen,Valdecoxib,0.21821789
Imipramine,Indoramin,0.21821789
Imipramine,Levocetirizine,0.21821789
Imipramine,Loratadine,0.21821789
Imipramine,LysergicAcidDiethylamide,0.21821789
Imipramine,Methacholine,0.21821789
Imipramine,Oxyphenonium,0.21821789
Imipramine,Pheniramine,0.21821789
Imipramine,Pimavanserin,0.21821789
Imipramine,Pimozide,0.21821789
Imipramine,Prochlorperazine,0.21821789
Imipramine,Propantheline,0.21821789
Imipramine,Raclopride,0.21821789
Imipramine,Reboxetine,0.21821789
Imipramine,Ritanserin,0.21821789
Imipramine,Tetryzoline,0.21821789
Imipramine,Vernakalant,0.21821789
Imipramine,Vilazodone,0.21821789
Imipramine,Viloxazine,0.21821789
Meprobamate,Stiripentol,0.21821789
Milnacipran,Orphenadrine,0.21821789
Orphenadrine,Phendimetrazine,0.21821789
Orphenadrine,Tapentadol,0.21821789
Phendimetrazine,Zuclopenthixol,0.21821789
Phenylpropanolamine,Rotigotine,0.21821789
Phenylpropanolamine,Zuclopenthixol,0.21821789
Pramipexole,Tiapride,0.21821789
Promazine,Tiapride,0.21821789
Propafenone,Terfenadine,0.21821789
Quinidine,Sotalol,0.21821789
Risperidone,Terazosin,0.21821789
Rocuronium,Terfenadine,0.21821789
Ropinirole,Tiapride,0.21821789
Sotalol,Terfenadine,0.21821789
Tamsulosin,Zuclopenthixol,0.21821789
Tegaserod,Zuclopenthixol,0.21821789
Bromocriptine,Methamphetamine,0.219381727
Methamphetamine,Pergolide,0.219381727
Amitriptyline,Cariprazine,0.219970673
Amitriptyline,Doxazosin,0.219970673
Amitriptyline,Loperamide,0.219970673
Amitriptyline,Perospirone,0.219970673
Amitriptyline,Terazosin,0.219970673
Amitriptyline,Thioridazine,0.219970673
Amphetamine,Loxapine,0.220192753
Amoxapine,Ephedra,0.221880078
Droxidopa,Nefazodone,0.222222222
Disopyramide,Quetiapine,0.222374795
Ephedra,Ergotamine,0.222374795
Ephedra,Pramipexole,0.222374795
Ephedra,Risperidone,0.222374795
Ephedra,Ropinirole,0.222374795
Maprotiline,Pramipexole,0.222374795
Maprotiline,Ropinirole,0.222374795
Quetiapine,Quinidine,0.222374795
Aceprometazine,Asenapine,0.223606798
Aceprometazine,Nortriptyline,0.223606798
Acetophenazine,Amphetamine,0.223606798
Aclidinium,Molindone,0.223606798
Alcaftadine,Asenapine,0.223606798
Alcaftadine,Nortriptyline,0.223606798
Alimemazine,Asenapine,0.223606798
Alimemazine,Nortriptyline,0.223606798
Alprazolam,Oxazepam,0.223606798
AminosalicylicAcid,Celecoxib,0.223606798
Amiodarone,Clenbuterol,0.223606798
Amiodarone,Sertindole,0.223606798
Amisulpride,Memantine,0.223606798
Amisulpride,Nortriptyline,0.223606798
Amisulpride,Trifluoperazine,0.223606798
Amisulpride,Triflupromazine,0.223606798
Amphetamine,Buspirone,0.223606798
Amphetamine,Dexfenfluramine,0.223606798
Amphetamine,Droperidol,0.223606798
Amphetamine,Isocarboxazid,0.223606798
Amphetamine,Isometheptene,0.223606798
Amphetamine,Lisdexamfetamine,0.223606798
Amphetamine,Mesoridazine,0.223606798
Amphetamine,Minaprine,0.223606798
Amphetamine,Modafinil,0.223606798
Amphetamine,Paroxetine,0.223606798
Amphetamine,Quinagolide,0.223606798
Amphetamine,Rasagiline,0.223606798
Amphetamine,Selegiline,0.223606798
Amphetamine,Tetrahydropalmatine,0.223606798
Amphetamine,Tranylcypromine,0.223606798
Asenapine,Atenolol,0.223606798
Asenapine,Bromodiphenhydramine,0.223606798
Asenapine,Buclizine,0.223606798
Asenapine,Carbinoxamine,0.223606798
Asenapine,Cetirizine,0.223606798
Asenapine,Chloropyramine,0.223606798
Asenapine,Cimetidine,0.223606798
Asenapine,Cyclobenzaprine,0.223606798
Asenapine,Dimenhydrinate,0.223606798
Asenapine,Emedastine,0.223606798
Asenapine,Esmolol,0.223606798
Asenapine,Fexofenadine,0.223606798
Asenapine,Indacaterol,0.223606798
Asenapine,Indoramin,0.223606798
Asenapine,Levobetaxolol,0.223606798
Asenapine,Levocetirizine,0.223606798
Asenapine,Lofexidine,0.223606798
Asenapine,Loratadine,0.223606798
Asenapine,LysergicAcidDiethylamide,0.223606798
Asenapine,Naratriptan,0.223606798
Asenapine,Nizatidine,0.223606798
Asenapine,Olodaterol,0.223606798
Asenapine,Orciprenaline,0.223606798
Asenapine,Pheniramine,0.223606798
Asenapine,Phentolamine,0.223606798
Asenapine,Pimavanserin,0.223606798
Asenapine,Pimozide,0.223606798
Asenapine,Prochlorperazine,0.223606798
Asenapine,Raclopride,0.223606798
Asenapine,Ranitidine,0.223606798
Asenapine,Ritanserin,0.223606798
Asenapine,Roxatidineacetate,0.223606798
Asenapine,Sulpiride,0.223606798
Asenapine,Sumatriptan,0.223606798
Asenapine,Tetryzoline,0.223606798
Asenapine,Vilazodone,0.223606798
Astemizole,Bepridil,0.223606798
Astemizole,Ibutilide,0.223606798
Barbital,Progabide,0.223606798
Bepridil,Indapamide,0.223606798
Brexpiprazole,Naratriptan,0.223606798
Brexpiprazole,Penbutolol,0.223606798
Brexpiprazole,Phentolamine,0.223606798
Brexpiprazole,Pimozide,0.223606798
Brexpiprazole,Sulpiride,0.223606798
Brexpiprazole,Sumatriptan,0.223606798
Brexpiprazole,Tizanidine,0.223606798
Bromodiphenhydramine,Nortriptyline,0.223606798
Buclizine,Nortriptyline,0.223606798
Butethal,Progabide,0.223606798
Carbinoxamine,Nortriptyline,0.223606798
Ceftizoxime,Cephalexin,0.223606798
Ceftizoxime,Dicloxacillin,0.223606798
Ceftizoxime,Oxacillin,0.223606798
Cetirizine,Nortriptyline,0.223606798
Chlordiazepoxide,Oxazepam,0.223606798
Chloroprocaine,Ondansetron,0.223606798
Chloroprocaine,Succinylcholine,0.223606798
Chloropyramine,Nortriptyline,0.223606798
Citalopram,Dipivefrin,0.223606798
Citalopram,Hexocyclium,0.223606798
Citalopram,Molindone,0.223606798
Citalopram,Phentolamine,0.223606798
Citalopram,Procyclidine,0.223606798
Clenbuterol,Dipivefrin,0.223606798
Cyclobenzaprine,Nortriptyline,0.223606798
Cycrimine,Nortriptyline,0.223606798
Darifenacin,Molindone,0.223606798
Debrisoquin,Nortriptyline,0.223606798
Dexpanthenol,Nortriptyline,0.223606798
Dicyclomine,Nortriptyline,0.223606798
Diethylpropion,Dopamine,0.223606798
Dimenhydrinate,Nortriptyline,0.223606798
Dipivefrin,Fenoldopam,0.223606798
Dipivefrin,Flupentixol,0.223606798
Dipivefrin,Trifluoperazine,0.223606798
Dopamine,Droperidol,0.223606798
Dopamine,Lisdexamfetamine,0.223606798
Dopamine,Mesoridazine,0.223606798
Dopamine,Minaprine,0.223606798
Dopamine,Modafinil,0.223606798
Dopamine,Phenmetrazine,0.223606798
Dopamine,Sertraline,0.223606798
Dopamine,Sibutramine,0.223606798
Dopamine,Tetrabenazine,0.223606798
Drotaverine,Ibutilide,0.223606798
Drotaverine,Nimodipine,0.223606798
Emedastine,Nortriptyline,0.223606798
Ethanol,Memantine,0.223606798
Ethanol,Methadone,0.223606798
Ethchlorvynol,Oxazepam,0.223606798
Etorphine,Menthol,0.223606798
Fenoldopam,Phentolamine,0.223606798
Fexofenadine,Nortriptyline,0.223606798
Flupentixol,Hexocyclium,0.223606798
Flupentixol,Phentolamine,0.223606798
Flupentixol,Pimozide,0.223606798
Flupentixol,Procyclidine,0.223606798
Flupentixol,Sulpiride,0.223606798
Fluvoxamine,Nortriptyline,0.223606798
Gabapentin,Nisoldipine,0.223606798
Halothane,Memantine,0.223606798
Indoramin,Nortriptyline,0.223606798
Levocetirizine,Nortriptyline,0.223606798
Loratadine,Nortriptyline,0.223606798
Lurasidone,Naratriptan,0.223606798
Lurasidone,Penbutolol,0.223606798
Lurasidone,Pimozide,0.223606798
Lurasidone,Sulpiride,0.223606798
Lurasidone,Sumatriptan,0.223606798
Lurasidone,Tizanidine,0.223606798
LysergicAcidDiethylamide,Nortriptyline,0.223606798
Memantine,Molindone,0.223606798
Memantine,Pimozide,0.223606798
Memantine,Sulpiride,0.223606798
Methacholine,Nortriptyline,0.223606798
Molindone,Ondansetron,0.223606798
Molindone,Succinylcholine,0.223606798
Molindone,Tolterodine,0.223606798
Molindone,Trifluoperazine,0.223606798
Molindone,Trihexyphenidyl,0.223606798
Molindone,Umeclidinium,0.223606798
Naltrexone,Ondansetron,0.223606798
Nimodipine,Omeprazole,0.223606798
Nortriptyline,Oxyphenonium,0.223606798
Nortriptyline,Pheniramine,0.223606798
Nortriptyline,Pimavanserin,0.223606798
Nortriptyline,Prochlorperazine,0.223606798
Nortriptyline,Propantheline,0.223606798
Nortriptyline,Raclopride,0.223606798
Nortriptyline,Reboxetine,0.223606798
Nortriptyline,Ritanserin,0.223606798
Nortriptyline,Tetryzoline,0.223606798
Nortriptyline,Vilazodone,0.223606798
Nortriptyline,Viloxazine,0.223606798
Oxazepam,Piperazine,0.223606798
Oxazepam,Zaleplon,0.223606798
Phentolamine,Trifluoperazine,0.223606798
Pimozide,Triflupromazine,0.223606798
Sertindole,Sulpiride,0.223606798
Sertindole,Vernakalant,0.223606798
Sulpiride,Trifluoperazine,0.223606798
Sulpiride,Triflupromazine,0.223606798
Doxepin,MMDA,0.226133508
Estazolam,Secobarbital,0.226133508
Estazolam,Thiopental,0.226133508
Secobarbital,Triazolam,0.226133508
Thiopental,Triazolam,0.226133508
Acepromazine,Maprotiline,0.226455407
Benzatropine,Quetiapine,0.226455407
Clomipramine,Ephedra,0.226455407
Ephedra,Trazodone,0.226455407
Fluphenazine,Quetiapine,0.226455407
Fluspirilene,Quetiapine,0.226455407
Maprotiline,Thioridazine,0.226455407
Maprotiline,Trazodone,0.226455407
Perphenazine,Quetiapine,0.226455407
Phendimetrazine,Quetiapine,0.226455407
Quetiapine,Rizatriptan,0.226455407
Quetiapine,Rocuronium,0.226455407
Quetiapine,Tegaserod,0.226455407
Amoxapine,Cinnarizine,0.226778684
Aripiprazole,Disopyramide,0.226778684
"3,4-Methylenedioxymethamphetamine",Paliperidone,0.227921153
"3,4-Methylenedioxymethamphetamine",Yohimbine,0.227921153
4-Methoxyamphetamine,Epinephrine,0.227921153
Cinnarizine,Iloperidone,0.227921153
Eletriptan,Iloperidone,0.227921153
Eletriptan,Paliperidone,0.227921153
Epinephrine,Zuclopenthixol,0.227921153
Methamphetamine,Phenelzine,0.227921153
Aceprometazine,Methotrimeprazine,0.229415734
Aceprometazine,Mirtazapine,0.229415734
Alcaftadine,Methotrimeprazine,0.229415734
Alcaftadine,Mirtazapine,0.229415734
Alimemazine,Methotrimeprazine,0.229415734
Alimemazine,Mirtazapine,0.229415734
Alosetron,Mirtazapine,0.229415734
Alprazolam,Diazepam,0.229415734
Alprazolam,Temazepam,0.229415734
Armodafinil,Mirtazapine,0.229415734
Atenolol,Mirtazapine,0.229415734
Bromazepam,Piperazine,0.229415734
Bromazepam,Zaleplon,0.229415734
Bromodiphenhydramine,Methotrimeprazine,0.229415734
Bromodiphenhydramine,Mirtazapine,0.229415734
Buclizine,Methotrimeprazine,0.229415734
Buclizine,Mirtazapine,0.229415734
Carbinoxamine,Methotrimeprazine,0.229415734
Carbinoxamine,Mirtazapine,0.229415734
Cetirizine,Methotrimeprazine,0.229415734
Cetirizine,Mirtazapine,0.229415734
Chlordiazepoxide,Diazepam,0.229415734
Chlordiazepoxide,Temazepam,0.229415734
Chlormezanone,Diazepam,0.229415734
Chlormezanone,Temazepam,0.229415734
Chloropyramine,Methotrimeprazine,0.229415734
Chloropyramine,Mirtazapine,0.229415734
Cyclobenzaprine,Methotrimeprazine,0.229415734
Cyclobenzaprine,Mirtazapine,0.229415734
Cycrimine,Methotrimeprazine,0.229415734
Debrisoquin,Mirtazapine,0.229415734
Dexpanthenol,Methotrimeprazine,0.229415734
Diazepam,Ethchlorvynol,0.229415734
Diazepam,Piperazine,0.229415734
Diazepam,Zaleplon,0.229415734
Dicyclomine,Methotrimeprazine,0.229415734
Dimenhydrinate,Methotrimeprazine,0.229415734
Dimenhydrinate,Mirtazapine,0.229415734
Dipivefrin,Methotrimeprazine,0.229415734
Dipivefrin,Mirtazapine,0.229415734
Dolasetron,Mirtazapine,0.229415734
Emedastine,Methotrimeprazine,0.229415734
Emedastine,Mirtazapine,0.229415734
Esmolol,Mirtazapine,0.229415734
Ethchlorvynol,Temazepam,0.229415734
Fencamfamine,Mirtazapine,0.229415734
Fexofenadine,Methotrimeprazine,0.229415734
Fexofenadine,Mirtazapine,0.229415734
Flurazepam,Piperazine,0.229415734
Flurazepam,Zaleplon,0.229415734
Fluvoxamine,Mirtazapine,0.229415734
Granisetron,Mirtazapine,0.229415734
Indoramin,Methotrimeprazine,0.229415734
Indoramin,Mirtazapine,0.229415734
Levobetaxolol,Mirtazapine,0.229415734
Levocetirizine,Methotrimeprazine,0.229415734
Levocetirizine,Mirtazapine,0.229415734
Lofexidine,Methotrimeprazine,0.229415734
Lofexidine,Mirtazapine,0.229415734
Loratadine,Methotrimeprazine,0.229415734
Loratadine,Mirtazapine,0.229415734
Methacholine,Methotrimeprazine,0.229415734
Methotrimeprazine,Oxyphenonium,0.229415734
Methotrimeprazine,Pheniramine,0.229415734
Methotrimeprazine,Pimavanserin,0.229415734
Methotrimeprazine,Pimozide,0.229415734
Methotrimeprazine,Prochlorperazine,0.229415734
Methotrimeprazine,Propantheline,0.229415734
Methotrimeprazine,Raclopride,0.229415734
Methotrimeprazine,Ritanserin,0.229415734
Methotrimeprazine,Sulpiride,0.229415734
Methotrimeprazine,Tetryzoline,0.229415734
Mirtazapine,Molindone,0.229415734
Mirtazapine,Palonosetron,0.229415734
Mirtazapine,Pheniramine,0.229415734
Mirtazapine,Phentolamine,0.229415734
Mirtazapine,Pimavanserin,0.229415734
Mirtazapine,Pimozide,0.229415734
Mirtazapine,Prochlorperazine,0.229415734
Mirtazapine,Raclopride,0.229415734
Mirtazapine,Reboxetine,0.229415734
Mirtazapine,Ritanserin,0.229415734
Mirtazapine,Sulpiride,0.229415734
Mirtazapine,Tetryzoline,0.229415734
Mirtazapine,Tizanidine,0.229415734
Mirtazapine,Tropisetron,0.229415734
Mirtazapine,Viloxazine,0.229415734
Piperazine,Temazepam,0.229415734
Temazepam,Zaleplon,0.229415734
Amphetamine,Desipramine,0.230089497
Amoxapine,Bupropion,0.230940108
Amoxapine,Carphenazine,0.230940108
Amoxapine,Esmirtazapine,0.230940108
Amoxapine,Fluoxetine,0.230940108
Amoxapine,Fluphenazine,0.230940108
Amoxapine,Fluspirilene,0.230940108
Amoxapine,Milnacipran,0.230940108
Amoxapine,Perphenazine,0.230940108
Amoxapine,Phendimetrazine,0.230940108
Amoxapine,Tegaserod,0.230940108
Aripiprazole,Benzatropine,0.230940108
Aripiprazole,Fluphenazine,0.230940108
Aripiprazole,Fluspirilene,0.230940108
Aripiprazole,Perphenazine,0.230940108
Aripiprazole,Phendimetrazine,0.230940108
Aripiprazole,Rizatriptan,0.230940108
Aripiprazole,Rocuronium,0.230940108
Aripiprazole,Tamsulosin,0.230940108
Aripiprazole,Tegaserod,0.230940108
Chlorpromazine,Dosulepin,0.231455025
Chlorprothixene,Ergotamine,0.231455025
Dosulepin,Ergotamine,0.231455025
Dosulepin,Risperidone,0.231455025
Amitriptyline,Dextromethorphan,0.231869448
Loxapine,Tramadol,0.232103541
Imipramine,Pramipexole,0.233284737
Imipramine,Ropinirole,0.233284737
Loxapine,Ondansetron,0.233549683
Loxapine,Phentermine,0.233549683
Loxapine,Succinylcholine,0.233549683
Bromocriptine,Desipramine,0.235294118
Desipramine,Pergolide,0.235294118
Acamprosate,Eszopiclone,0.23570226
Acepromazine,Amantadine,0.23570226
Acepromazine,Dosulepin,0.23570226
Acepromazine,Phenylpropanolamine,0.23570226
Acepromazine,Tegaserod,0.23570226
Aceprometazine,Mianserin,0.23570226
Aceprometazine,Trimipramine,0.23570226
Adapalene,Etodolac,0.23570226
Agomelatine,Clomipramine,0.23570226
Agomelatine,Cyproheptadine,0.23570226
Agomelatine,Trazodone,0.23570226
Alcaftadine,Mianserin,0.23570226
Alcaftadine,Trimipramine,0.23570226
Alimemazine,Mianserin,0.23570226
Alimemazine,Trimipramine,0.23570226
Alosetron,Trimipramine,0.23570226
Amantadine,Cariprazine,0.23570226
Amantadine,Perospirone,0.23570226
Amantadine,Thioridazine,0.23570226
Amantadine,Tiapride,0.23570226
Amdinocillin,Cefdinir,0.23570226
Aminophylline,Pentoxifylline,0.23570226
Amisulpride,Trimipramine,0.23570226
Armodafinil,Mianserin,0.23570226
Armodafinil,Trimipramine,0.23570226
Astemizole,Nefazodone,0.23570226
Atropine,Benzatropine,0.23570226
Atropine,GallamineTriethiodide,0.23570226
Atropine,Rocuronium,0.23570226
Benzatropine,Cariprazine,0.23570226
Benzatropine,Perospirone,0.23570226
Benzatropine,Tiapride,0.23570226
Benzatropine,Trazodone,0.23570226
Brimonidine,Trazodone,0.23570226
Bromodiphenhydramine,Mianserin,0.23570226
Bromodiphenhydramine,Trimipramine,0.23570226
Buclizine,Mianserin,0.23570226
Buclizine,Trimipramine,0.23570226
Bupropion,Clomipramine,0.23570226
Buspirone,Nefazodone,0.23570226
Carbinoxamine,Mianserin,0.23570226
Carbinoxamine,Trimipramine,0.23570226
Cariprazine,Carphenazine,0.23570226
Cariprazine,Esmirtazapine,0.23570226
Cariprazine,Fluphenazine,0.23570226
Cariprazine,Perphenazine,0.23570226
Cariprazine,Tegaserod,0.23570226
Cariprazine,Thiethylperazine,0.23570226
Carphenazine,Perospirone,0.23570226
Carphenazine,Tiapride,0.23570226
Cefazolin,Cefdinir,0.23570226
Cefdinir,Ertapenem,0.23570226
Cefdinir,Melatonin,0.23570226
Cetirizine,Mianserin,0.23570226
Cetirizine,Trimipramine,0.23570226
Cevimeline,Tramadol,0.23570226
Chloropyramine,Mianserin,0.23570226
Chloropyramine,Trimipramine,0.23570226
Chlorprothixene,Escitalopram,0.23570226
Chlorprothixene,Trazodone,0.23570226
Clomipramine,Flibanserin,0.23570226
Clomipramine,Fluspirilene,0.23570226
Clomipramine,Phendimetrazine,0.23570226
Clomipramine,Tapentadol,0.23570226
Clomipramine,Thiothixene,0.23570226
Clorazepate,Flunitrazepam,0.23570226
Cyclobenzaprine,Mianserin,0.23570226
Cyclobenzaprine,Trimipramine,0.23570226
Cyproheptadine,Esmirtazapine,0.23570226
Cyproheptadine,Flibanserin,0.23570226
Cyproheptadine,Fluoxetine,0.23570226
Cyproheptadine,Fluspirilene,0.23570226
Cyproheptadine,GallamineTriethiodide,0.23570226
Cyproheptadine,Lisuride,0.23570226
Cyproheptadine,Rocuronium,0.23570226
Cyproheptadine,Thiothixene,0.23570226
Danazol,Lasofoxifene,0.23570226
Danazol,Mitotane,0.23570226
Danazol,Tamoxifen,0.23570226
Dapiprazole,Droxidopa,0.23570226
Dapiprazole,Nefazodone,0.23570226
Debrisoquin,Mianserin,0.23570226
Debrisoquin,Trimipramine,0.23570226
Deramciclane,Nefazodone,0.23570226
Deramciclane,Tramadol,0.23570226
Diethylpropion,Tramadol,0.23570226
Dimenhydrinate,Mianserin,0.23570226
Dimenhydrinate,Trimipramine,0.23570226
Dipivefrin,Trimipramine,0.23570226
Dofetilide,Doxazosin,0.23570226
Dofetilide,Terazosin,0.23570226
Dofetilide,Thioridazine,0.23570226
Dolasetron,Trimipramine,0.23570226
Doxazosin,Flecainide,0.23570226
Doxazosin,Fluoxetine,0.23570226
Doxazosin,Propafenone,0.23570226
Doxazosin,Sotalol,0.23570226
Droperidol,Droxidopa,0.23570226
Droperidol,Nefazodone,0.23570226
Droxidopa,Isometheptene,0.23570226
Droxidopa,Moxonidine,0.23570226
Droxidopa,Trimipramine,0.23570226
Duloxetine,Trazodone,0.23570226
Emedastine,Mianserin,0.23570226
Emedastine,Trimipramine,0.23570226
Escitalopram,Esmirtazapine,0.23570226
Escitalopram,Fluoxetine,0.23570226
Escitalopram,Oxyphencyclimine,0.23570226
Escitalopram,Tamsulosin,0.23570226
Escitalopram,Tapentadol,0.23570226
Escitalopram,Tiotropium,0.23570226
Escitalopram,Tridihexethyl,0.23570226
Esmirtazapine,Perospirone,0.23570226
Esmirtazapine,Trazodone,0.23570226
Eszopiclone,Stiripentol,0.23570226
Ethopropazine,Tramadol,0.23570226
Felbamate,Tramadol,0.23570226
Fencamfamine,Mianserin,0.23570226
Fencamfamine,Trimipramine,0.23570226
Fexofenadine,Mianserin,0.23570226
Fexofenadine,Trimipramine,0.23570226
Flecainide,Terazosin,0.23570226
Flecainide,Thioridazine,0.23570226
Flibanserin,Thioridazine,0.23570226
Flibanserin,Trazodone,0.23570226
Flunitrazepam,Fospropofol,0.23570226
Flunitrazepam,Ivermectin,0.23570226
Flunitrazepam,Lorazepam,0.23570226
Flunitrazepam,Progabide,0.23570226
Fluoxetine,Terazosin,0.23570226
Fluoxetine,Thioridazine,0.23570226
Fluphenazine,Loperamide,0.23570226
Fluphenazine,Melatonin,0.23570226
Fluphenazine,Perospirone,0.23570226
Fluphenazine,Tiapride,0.23570226
Fluspirilene,Tiapride,0.23570226
Fluvoxamine,Mianserin,0.23570226
Fluvoxamine,Trimipramine,0.23570226
Galliumnitrate,Zoledronicacid,0.23570226
Granisetron,Trimipramine,0.23570226
Guanfacine,Nefazodone,0.23570226
Haloperidol,Perospirone,0.23570226
Heparin,Nafamostat,0.23570226
Indoramin,Trimipramine,0.23570226
Isometheptene,Nefazodone,0.23570226
Isopropamide,Tramadol,0.23570226
Lasofoxifene,Melatonin,0.23570226
Levocetirizine,Mianserin,0.23570226
Levocetirizine,Trimipramine,0.23570226
LevomethadylAcetate,Loperamide,0.23570226
Lisuride,Thioridazine,0.23570226
Lisuride,Tiapride,0.23570226
Lofexidine,Trimipramine,0.23570226
Loperamide,Perphenazine,0.23570226
Loperamide,Trimebutine,0.23570226
Loratadine,Mianserin,0.23570226
Loratadine,Trimipramine,0.23570226
LysergicAcidDiethylamide,Mianserin,0.23570226
LysergicAcidDiethylamide,Trimipramine,0.23570226
Melatonin,Mitotane,0.23570226
Melatonin,Perphenazine,0.23570226
Melatonin,Tamoxifen,0.23570226
Mesalazine,Omega-3fattyacids,0.23570226
Mesalazine,Valdecoxib,0.23570226
Mianserin,Naratriptan,0.23570226
Mianserin,Pheniramine,0.23570226
Mianserin,Pimavanserin,0.23570226
Mianserin,Pimozide,0.23570226
Mianserin,Prochlorperazine,0.23570226
Mianserin,Raclopride,0.23570226
Mianserin,Reboxetine,0.23570226
Mianserin,Ritanserin,0.23570226
Mianserin,Sulpiride,0.23570226
Mianserin,Sumatriptan,0.23570226
Mianserin,Tizanidine,0.23570226
Mianserin,Tramadol,0.23570226
Mianserin,Vilazodone,0.23570226
Mianserin,Viloxazine,0.23570226
Milnacipran,Trazodone,0.23570226
Minaprine,Nefazodone,0.23570226
Minaprine,Tramadol,0.23570226
MMDA,Tramadol,0.23570226
Moxonidine,Nefazodone,0.23570226
Naratriptan,Trimipramine,0.23570226
Nefazodone,Paroxetine,0.23570226
Nitrazepam,Piperazine,0.23570226
Nitrazepam,Zaleplon,0.23570226
Omega-3fattyacids,Troglitazone,0.23570226
Oxiconazole,Phenobarbital,0.23570226
Oxymetazoline,Verapamil,0.23570226
Palonosetron,Trimipramine,0.23570226
Pentoxifylline,Sildenafil,0.23570226
Perospirone,Perphenazine,0.23570226
Perospirone,Tegaserod,0.23570226
Perphenazine,Tiapride,0.23570226
Pethidine,Tramadol,0.23570226
Phendimetrazine,Trazodone,0.23570226
Pheniramine,Trimipramine,0.23570226
Phenmetrazine,Tramadol,0.23570226
Phenobarbital,Rifampicin,0.23570226
Phenylpropanolamine,Thioridazine,0.23570226
Pimavanserin,Trimipramine,0.23570226
Prochlorperazine,Trimipramine,0.23570226
Propafenone,Terazosin,0.23570226
Propafenone,Thioridazine,0.23570226
Raclopride,Trimipramine,0.23570226
Reboxetine,Trimipramine,0.23570226
Ritanserin,Trimipramine,0.23570226
Sertraline,Tramadol,0.23570226
Sibutramine,Tramadol,0.23570226
Sotalol,Terazosin,0.23570226
Sotalol,Thioridazine,0.23570226
Sumatriptan,Trimipramine,0.23570226
Tamsulosin,Trazodone,0.23570226
Tegaserod,Thioridazine,0.23570226
Tegaserod,Trazodone,0.23570226
Tetryzoline,Trimipramine,0.23570226
Thiethylperazine,Tiapride,0.23570226
Thioridazine,Verapamil,0.23570226
Thiothixene,Tiapride,0.23570226
Tizanidine,Trimipramine,0.23570226
Tramadol,Trimipramine,0.23570226
Trimipramine,Tropisetron,0.23570226
Trimipramine,Vilazodone,0.23570226
Trimipramine,Viloxazine,0.23570226
Verapamil,Xylometazoline,0.23570226
Clozapine,Disopyramide,0.236433122
Clozapine,Eletriptan,0.236433122
Disopyramide,Ziprasidone,0.236433122
Barbital,Estazolam,0.237170825
Barbital,Triazolam,0.237170825
Butethal,Estazolam,0.237170825
Butethal,Triazolam,0.237170825
Ibutilide,Miconazole,0.237170825
MMDA,Nortriptyline,0.237170825
Bepridil,Isradipine,0.239045722
Chlorpromazine,Fenoldopam,0.239045722
Chlorpromazine,Trifluoperazine,0.239045722
Chlorpromazine,Triflupromazine,0.239045722
Citalopram,Ergotamine,0.239045722
Dasatinib,Sorafenib,0.239045722
Dopamine,Eletriptan,0.239045722
Ergotamine,Fenoldopam,0.239045722
Ergotamine,Ondansetron,0.239045722
Ergotamine,Remoxipride,0.239045722
Ergotamine,Trifluoperazine,0.239045722
Ibutilide,Isradipine,0.239045722
Lurasidone,Promazine,0.239045722
Nortriptyline,Pramipexole,0.239045722
Nortriptyline,Ropinirole,0.239045722
Ondansetron,Pramipexole,0.239045722
